image_id,file_name,label,category_id,image_url,local_path,readable_label,exists,can_open,width,height,cropped_path,cropped_exists,cropped_width,cropped_height,local_path_rel,cropped_path_rel
FL-03_0060711.JPG,part3/sub312/FL-03_0060711.JPG,empty,16,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part3/sub312/FL-03_0060711.JPG,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part3/sub312/FL-03_0060711.JPG,empty,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part3/sub312/FL-03_0060711.JPG,True,2048,1476,data/raw/images/part3/sub312/FL-03_0060711.JPG,data/processed/cropped_images/part3/sub312/FL-03_0060711.JPG
CA-34_04_03_2015_CA-34_0000818.jpg,part0/sub086/CA-34_04_03_2015_CA-34_0000818.jpg,lynx rufus,26,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub086/CA-34_04_03_2015_CA-34_0000818.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub086/CA-34_04_03_2015_CA-34_0000818.jpg,bobcat,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part0/sub086/CA-34_04_03_2015_CA-34_0000818.jpg,True,2048,1476,data/raw/images/part0/sub086/CA-34_04_03_2015_CA-34_0000818.jpg,data/processed/cropped_images/part0/sub086/CA-34_04_03_2015_CA-34_0000818.jpg
FL-37_04_04_2016_FL-37_0010253.JPG,part2/sub277/FL-37_04_04_2016_FL-37_0010253.JPG,procyon lotor,54,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part2/sub277/FL-37_04_04_2016_FL-37_0010253.JPG,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part2/sub277/FL-37_04_04_2016_FL-37_0010253.JPG,raccoon,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part2/sub277/FL-37_04_04_2016_FL-37_0010253.JPG,True,2048,1476,data/raw/images/part2/sub277/FL-37_04_04_2016_FL-37_0010253.JPG,data/processed/cropped_images/part2/sub277/FL-37_04_04_2016_FL-37_0010253.JPG
CA-17_08_03_2015_CA-17_0020751.jpg,part0/sub054/CA-17_08_03_2015_CA-17_0020751.jpg,ursus americanus,67,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub054/CA-17_08_03_2015_CA-17_0020751.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub054/CA-17_08_03_2015_CA-17_0020751.jpg,black_bear,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part0/sub054/CA-17_08_03_2015_CA-17_0020751.jpg,True,2048,1476,data/raw/images/part0/sub054/CA-17_08_03_2015_CA-17_0020751.jpg,data/processed/cropped_images/part0/sub054/CA-17_08_03_2015_CA-17_0020751.jpg
FL-25_03_07_2016_FL-25_0021342.JPG,part2/sub237/FL-25_03_07_2016_FL-25_0021342.JPG,procyon lotor,54,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part2/sub237/FL-25_03_07_2016_FL-25_0021342.JPG,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part2/sub237/FL-25_03_07_2016_FL-25_0021342.JPG,raccoon,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part2/sub237/FL-25_03_07_2016_FL-25_0021342.JPG,True,2048,1476,data/raw/images/part2/sub237/FL-25_03_07_2016_FL-25_0021342.JPG,data/processed/cropped_images/part2/sub237/FL-25_03_07_2016_FL-25_0021342.JPG
CA-31_0005626.jpg,part3/sub300/CA-31_0005626.jpg,empty,16,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part3/sub300/CA-31_0005626.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part3/sub300/CA-31_0005626.jpg,empty,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part3/sub300/CA-31_0005626.jpg,True,2048,1476,data/raw/images/part3/sub300/CA-31_0005626.jpg,data/processed/cropped_images/part3/sub300/CA-31_0005626.jpg
2015_Unit130_SWTB019_img0055.jpg,part0/sub022/2015_Unit130_SWTB019_img0055.jpg,canis latrans,6,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub022/2015_Unit130_SWTB019_img0055.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub022/2015_Unit130_SWTB019_img0055.jpg,coyote,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part0/sub022/2015_Unit130_SWTB019_img0055.jpg,True,2048,1476,data/raw/images/part0/sub022/2015_Unit130_SWTB019_img0055.jpg,data/processed/cropped_images/part0/sub022/2015_Unit130_SWTB019_img0055.jpg
CA-01_02_11_2016_CA-01_0006545.jpg,part0/sub032/CA-01_02_11_2016_CA-01_0006545.jpg,lynx rufus,26,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub032/CA-01_02_11_2016_CA-01_0006545.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub032/CA-01_02_11_2016_CA-01_0006545.jpg,bobcat,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part0/sub032/CA-01_02_11_2016_CA-01_0006545.jpg,True,2048,1476,data/raw/images/part0/sub032/CA-01_02_11_2016_CA-01_0006545.jpg,data/processed/cropped_images/part0/sub032/CA-01_02_11_2016_CA-01_0006545.jpg
2016_Unit160_Ivan034_img0130.jpg,part0/sub031/2016_Unit160_Ivan034_img0130.jpg,lynx rufus,26,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub031/2016_Unit160_Ivan034_img0130.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub031/2016_Unit160_Ivan034_img0130.jpg,bobcat,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part0/sub031/2016_Unit160_Ivan034_img0130.jpg,True,2048,1476,data/raw/images/part0/sub031/2016_Unit160_Ivan034_img0130.jpg,data/processed/cropped_images/part0/sub031/2016_Unit160_Ivan034_img0130.jpg
CA-15_07_05_2016_CA-15_0010641.JPG,part0/sub050/CA-15_07_05_2016_CA-15_0010641.JPG,ursus americanus,67,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub050/CA-15_07_05_2016_CA-15_0010641.JPG,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub050/CA-15_07_05_2016_CA-15_0010641.JPG,black_bear,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part0/sub050/CA-15_07_05_2016_CA-15_0010641.JPG,True,2048,1476,data/raw/images/part0/sub050/CA-15_07_05_2016_CA-15_0010641.JPG,data/processed/cropped_images/part0/sub050/CA-15_07_05_2016_CA-15_0010641.JPG
CA-42_11_14_2015_CA-42_0012191.jpg,part1/sub102/CA-42_11_14_2015_CA-42_0012191.jpg,ursus americanus,67,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part1/sub102/CA-42_11_14_2015_CA-42_0012191.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part1/sub102/CA-42_11_14_2015_CA-42_0012191.jpg,black_bear,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part1/sub102/CA-42_11_14_2015_CA-42_0012191.jpg,True,2048,1476,data/raw/images/part1/sub102/CA-42_11_14_2015_CA-42_0012191.jpg,data/processed/cropped_images/part1/sub102/CA-42_11_14_2015_CA-42_0012191.jpg
FL-08_01_21_2016_FL-08_0015129.jpg,part1/sub160/FL-08_01_21_2016_FL-08_0015129.jpg,lynx rufus,26,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part1/sub160/FL-08_01_21_2016_FL-08_0015129.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part1/sub160/FL-08_01_21_2016_FL-08_0015129.jpg,bobcat,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part1/sub160/FL-08_01_21_2016_FL-08_0015129.jpg,True,2048,1476,data/raw/images/part1/sub160/FL-08_01_21_2016_FL-08_0015129.jpg,data/processed/cropped_images/part1/sub160/FL-08_01_21_2016_FL-08_0015129.jpg
FL-05_0015717.jpg,part3/sub319/FL-05_0015717.jpg,empty,16,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part3/sub319/FL-05_0015717.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part3/sub319/FL-05_0015717.jpg,empty,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part3/sub319/FL-05_0015717.jpg,True,2048,1476,data/raw/images/part3/sub319/FL-05_0015717.jpg,data/processed/cropped_images/part3/sub319/FL-05_0015717.jpg
CA-43_09_02_2016_CA-43_0028068.JPG,part1/sub104/CA-43_09_02_2016_CA-43_0028068.JPG,ursus americanus,67,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part1/sub104/CA-43_09_02_2016_CA-43_0028068.JPG,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part1/sub104/CA-43_09_02_2016_CA-43_0028068.JPG,black_bear,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part1/sub104/CA-43_09_02_2016_CA-43_0028068.JPG,True,2048,1476,data/raw/images/part1/sub104/CA-43_09_02_2016_CA-43_0028068.JPG,data/processed/cropped_images/part1/sub104/CA-43_09_02_2016_CA-43_0028068.JPG
2010_Unit154_Ivan110_img0105.jpg,part0/sub001/2010_Unit154_Ivan110_img0105.jpg,odocoileus hemionus,46,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub001/2010_Unit154_Ivan110_img0105.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub001/2010_Unit154_Ivan110_img0105.jpg,mule_deer,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part0/sub001/2010_Unit154_Ivan110_img0105.jpg,True,2048,1476,data/raw/images/part0/sub001/2010_Unit154_Ivan110_img0105.jpg,data/processed/cropped_images/part0/sub001/2010_Unit154_Ivan110_img0105.jpg
FL-10_06_30_2015_FL-10_0003672.jpg,part1/sub169/FL-10_06_30_2015_FL-10_0003672.jpg,ursus americanus,67,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part1/sub169/FL-10_06_30_2015_FL-10_0003672.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part1/sub169/FL-10_06_30_2015_FL-10_0003672.jpg,black_bear,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part1/sub169/FL-10_06_30_2015_FL-10_0003672.jpg,True,2048,1476,data/raw/images/part1/sub169/FL-10_06_30_2015_FL-10_0003672.jpg,data/processed/cropped_images/part1/sub169/FL-10_06_30_2015_FL-10_0003672.jpg
FL-39_04_05_2016_FL-39_0007987.JPG,part2/sub283/FL-39_04_05_2016_FL-39_0007987.JPG,procyon lotor,54,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part2/sub283/FL-39_04_05_2016_FL-39_0007987.JPG,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part2/sub283/FL-39_04_05_2016_FL-39_0007987.JPG,raccoon,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part2/sub283/FL-39_04_05_2016_FL-39_0007987.JPG,True,2048,1476,data/raw/images/part2/sub283/FL-39_04_05_2016_FL-39_0007987.JPG,data/processed/cropped_images/part2/sub283/FL-39_04_05_2016_FL-39_0007987.JPG
CA-31_09_06_2016_CA-31_0031063.JPG,part0/sub084/CA-31_09_06_2016_CA-31_0031063.JPG,lynx rufus,26,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub084/CA-31_09_06_2016_CA-31_0031063.JPG,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub084/CA-31_09_06_2016_CA-31_0031063.JPG,bobcat,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part0/sub084/CA-31_09_06_2016_CA-31_0031063.JPG,True,2048,1476,data/raw/images/part0/sub084/CA-31_09_06_2016_CA-31_0031063.JPG,data/processed/cropped_images/part0/sub084/CA-31_09_06_2016_CA-31_0031063.JPG
FL-08_08_04_2016_FL-08_0025240.JPG,part1/sub162/FL-08_08_04_2016_FL-08_0025240.JPG,procyon lotor,54,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part1/sub162/FL-08_08_04_2016_FL-08_0025240.JPG,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part1/sub162/FL-08_08_04_2016_FL-08_0025240.JPG,raccoon,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part1/sub162/FL-08_08_04_2016_FL-08_0025240.JPG,True,2048,1476,data/raw/images/part1/sub162/FL-08_08_04_2016_FL-08_0025240.JPG,data/processed/cropped_images/part1/sub162/FL-08_08_04_2016_FL-08_0025240.JPG
2014_Unit1_Ivan077_img0785.jpg,part0/sub012/2014_Unit1_Ivan077_img0785.jpg,cervus elaphus,10,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub012/2014_Unit1_Ivan077_img0785.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub012/2014_Unit1_Ivan077_img0785.jpg,red_deer,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part0/sub012/2014_Unit1_Ivan077_img0785.jpg,True,2048,1476,data/raw/images/part0/sub012/2014_Unit1_Ivan077_img0785.jpg,data/processed/cropped_images/part0/sub012/2014_Unit1_Ivan077_img0785.jpg
FL-10_07_06_2016_FL-10_0020803.JPG,part1/sub169/FL-10_07_06_2016_FL-10_0020803.JPG,lynx rufus,26,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part1/sub169/FL-10_07_06_2016_FL-10_0020803.JPG,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part1/sub169/FL-10_07_06_2016_FL-10_0020803.JPG,bobcat,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part1/sub169/FL-10_07_06_2016_FL-10_0020803.JPG,True,2048,1476,data/raw/images/part1/sub169/FL-10_07_06_2016_FL-10_0020803.JPG,data/processed/cropped_images/part1/sub169/FL-10_07_06_2016_FL-10_0020803.JPG
CA-19_08_13_2015_CA-19_0001530.jpg,part0/sub059/CA-19_08_13_2015_CA-19_0001530.jpg,lynx rufus,26,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub059/CA-19_08_13_2015_CA-19_0001530.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub059/CA-19_08_13_2015_CA-19_0001530.jpg,bobcat,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part0/sub059/CA-19_08_13_2015_CA-19_0001530.jpg,True,2048,1476,data/raw/images/part0/sub059/CA-19_08_13_2015_CA-19_0001530.jpg,data/processed/cropped_images/part0/sub059/CA-19_08_13_2015_CA-19_0001530.jpg
FL-13_05_02_2016_FL-13_0075886.JPG,part1/sub179/FL-13_05_02_2016_FL-13_0075886.JPG,procyon lotor,54,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part1/sub179/FL-13_05_02_2016_FL-13_0075886.JPG,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part1/sub179/FL-13_05_02_2016_FL-13_0075886.JPG,raccoon,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part1/sub179/FL-13_05_02_2016_FL-13_0075886.JPG,True,2048,1476,data/raw/images/part1/sub179/FL-13_05_02_2016_FL-13_0075886.JPG,data/processed/cropped_images/part1/sub179/FL-13_05_02_2016_FL-13_0075886.JPG
2015_Unit028_SWTB001_img0748.jpg,part0/sub019/2015_Unit028_SWTB001_img0748.jpg,odocoileus hemionus,46,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub019/2015_Unit028_SWTB001_img0748.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub019/2015_Unit028_SWTB001_img0748.jpg,mule_deer,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part0/sub019/2015_Unit028_SWTB001_img0748.jpg,True,2048,1476,data/raw/images/part0/sub019/2015_Unit028_SWTB001_img0748.jpg,data/processed/cropped_images/part0/sub019/2015_Unit028_SWTB001_img0748.jpg
FL-40_03_07_2016_FL-40_0009144.JPG,part2/sub284/FL-40_03_07_2016_FL-40_0009144.JPG,procyon lotor,54,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part2/sub284/FL-40_03_07_2016_FL-40_0009144.JPG,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part2/sub284/FL-40_03_07_2016_FL-40_0009144.JPG,raccoon,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part2/sub284/FL-40_03_07_2016_FL-40_0009144.JPG,True,2048,1476,data/raw/images/part2/sub284/FL-40_03_07_2016_FL-40_0009144.JPG,data/processed/cropped_images/part2/sub284/FL-40_03_07_2016_FL-40_0009144.JPG
2010_Unit152_Ivan040_img0617.jpg,part0/sub000/2010_Unit152_Ivan040_img0617.jpg,canis latrans,6,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub000/2010_Unit152_Ivan040_img0617.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub000/2010_Unit152_Ivan040_img0617.jpg,coyote,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part0/sub000/2010_Unit152_Ivan040_img0617.jpg,True,2048,1476,data/raw/images/part0/sub000/2010_Unit152_Ivan040_img0617.jpg,data/processed/cropped_images/part0/sub000/2010_Unit152_Ivan040_img0617.jpg
2014_Unit21_Ivan121_img1933.jpg,part0/sub014/2014_Unit21_Ivan121_img1933.jpg,ursus americanus,67,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub014/2014_Unit21_Ivan121_img1933.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub014/2014_Unit21_Ivan121_img1933.jpg,black_bear,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part0/sub014/2014_Unit21_Ivan121_img1933.jpg,True,2048,1476,data/raw/images/part0/sub014/2014_Unit21_Ivan121_img1933.jpg,data/processed/cropped_images/part0/sub014/2014_Unit21_Ivan121_img1933.jpg
