image_id,file_name,label,category_id,image_url,local_path,readable_label,exists,can_open,width,height,cropped_path,cropped_exists,cropped_width,cropped_height
2015_Unit074_Ivan118_img1004.jpg,part0/sub020/2015_Unit074_Ivan118_img1004.jpg,ursus americanus,67,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub020/2015_Unit074_Ivan118_img1004.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub020/2015_Unit074_Ivan118_img1004.jpg,black_bear,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part0/sub020/2015_Unit074_Ivan118_img1004.jpg,True,2048,1476
FL-14_0019296.JPG,part3/sub331/FL-14_0019296.JPG,empty,16,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part3/sub331/FL-14_0019296.JPG,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part3/sub331/FL-14_0019296.JPG,empty,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part3/sub331/FL-14_0019296.JPG,True,2048,1476
2015_Unit058_Ivan043_img1208.jpg,part0/sub020/2015_Unit058_Ivan043_img1208.jpg,odocoileus hemionus,46,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub020/2015_Unit058_Ivan043_img1208.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub020/2015_Unit058_Ivan043_img1208.jpg,mule_deer,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part0/sub020/2015_Unit058_Ivan043_img1208.jpg,True,2048,1476
CA-04_10_31_2016_CA-04_0025693.JPG,part0/sub038/CA-04_10_31_2016_CA-04_0025693.JPG,ursus americanus,67,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub038/CA-04_10_31_2016_CA-04_0025693.JPG,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub038/CA-04_10_31_2016_CA-04_0025693.JPG,black_bear,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part0/sub038/CA-04_10_31_2016_CA-04_0025693.JPG,True,2048,1476
CA-22_07_08_2016_CA-22_0016116.JPG,part0/sub063/CA-22_07_08_2016_CA-22_0016116.JPG,lynx rufus,26,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub063/CA-22_07_08_2016_CA-22_0016116.JPG,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub063/CA-22_07_08_2016_CA-22_0016116.JPG,bobcat,True,True,1920,1080,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part0/sub063/CA-22_07_08_2016_CA-22_0016116.JPG,True,1920,1020
2010_Unit170_Ivan082_img0456.jpg,part0/sub005/2010_Unit170_Ivan082_img0456.jpg,ursus americanus,67,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub005/2010_Unit170_Ivan082_img0456.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub005/2010_Unit170_Ivan082_img0456.jpg,black_bear,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part0/sub005/2010_Unit170_Ivan082_img0456.jpg,True,2048,1476
CA-47_0021217.JPG,part3/sub321/CA-47_0021217.JPG,empty,16,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part3/sub321/CA-47_0021217.JPG,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part3/sub321/CA-47_0021217.JPG,empty,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part3/sub321/CA-47_0021217.JPG,True,2048,1476
CA-41_10_06_2016_CA-41_0027719.JPG,part1/sub100/CA-41_10_06_2016_CA-41_0027719.JPG,lynx rufus,26,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part1/sub100/CA-41_10_06_2016_CA-41_0027719.JPG,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part1/sub100/CA-41_10_06_2016_CA-41_0027719.JPG,bobcat,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part1/sub100/CA-41_10_06_2016_CA-41_0027719.JPG,True,2048,1476
2015_Unit028_SWTB001_img1597.jpg,part0/sub019/2015_Unit028_SWTB001_img1597.jpg,ursus americanus,67,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub019/2015_Unit028_SWTB001_img1597.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub019/2015_Unit028_SWTB001_img1597.jpg,black_bear,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part0/sub019/2015_Unit028_SWTB001_img1597.jpg,True,2048,1476
CA-04_04_07_2016_CA-04_0013084.JPG,part0/sub036/CA-04_04_07_2016_CA-04_0013084.JPG,ursus americanus,67,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub036/CA-04_04_07_2016_CA-04_0013084.JPG,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub036/CA-04_04_07_2016_CA-04_0013084.JPG,black_bear,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part0/sub036/CA-04_04_07_2016_CA-04_0013084.JPG,True,2048,1476
2015_Unit028_SWTB004_img0438.jpg,part0/sub019/2015_Unit028_SWTB004_img0438.jpg,odocoileus hemionus,46,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub019/2015_Unit028_SWTB004_img0438.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub019/2015_Unit028_SWTB004_img0438.jpg,mule_deer,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part0/sub019/2015_Unit028_SWTB004_img0438.jpg,True,2048,1476
2010_Unit162_Ivan093_img1335.jpg,part0/sub004/2010_Unit162_Ivan093_img1335.jpg,canis latrans,6,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub004/2010_Unit162_Ivan093_img1335.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub004/2010_Unit162_Ivan093_img1335.jpg,coyote,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part0/sub004/2010_Unit162_Ivan093_img1335.jpg,True,2048,1476
2010_Unit154_Ivan110_img0105.jpg,part0/sub001/2010_Unit154_Ivan110_img0105.jpg,odocoileus hemionus,46,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub001/2010_Unit154_Ivan110_img0105.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub001/2010_Unit154_Ivan110_img0105.jpg,mule_deer,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part0/sub001/2010_Unit154_Ivan110_img0105.jpg,True,2048,1476
CA-38_07_08_2016_CA-38_0033049.JPG,part0/sub093/CA-38_07_08_2016_CA-38_0033049.JPG,canis latrans,6,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub093/CA-38_07_08_2016_CA-38_0033049.JPG,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub093/CA-38_07_08_2016_CA-38_0033049.JPG,coyote,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part0/sub093/CA-38_07_08_2016_CA-38_0033049.JPG,True,2048,1476
FL-36_01_23_2016_FL-36_0006102.jpg,part2/sub275/FL-36_01_23_2016_FL-36_0006102.jpg,procyon lotor,54,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part2/sub275/FL-36_01_23_2016_FL-36_0006102.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part2/sub275/FL-36_01_23_2016_FL-36_0006102.jpg,raccoon,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part2/sub275/FL-36_01_23_2016_FL-36_0006102.jpg,True,2048,1476
2016_Unit097_Ivan076_img0675.jpg,part0/sub029/2016_Unit097_Ivan076_img0675.jpg,cervus elaphus,10,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub029/2016_Unit097_Ivan076_img0675.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub029/2016_Unit097_Ivan076_img0675.jpg,red_deer,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part0/sub029/2016_Unit097_Ivan076_img0675.jpg,True,2048,1476
FL-43_01_23_2016_FL-43_0004142.jpg,part2/sub289/FL-43_01_23_2016_FL-43_0004142.jpg,procyon lotor,54,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part2/sub289/FL-43_01_23_2016_FL-43_0004142.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part2/sub289/FL-43_01_23_2016_FL-43_0004142.jpg,raccoon,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part2/sub289/FL-43_01_23_2016_FL-43_0004142.jpg,True,2048,1476
CA-43_09_02_2016_CA-43_0028536.JPG,part1/sub104/CA-43_09_02_2016_CA-43_0028536.JPG,ursus americanus,67,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part1/sub104/CA-43_09_02_2016_CA-43_0028536.JPG,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part1/sub104/CA-43_09_02_2016_CA-43_0028536.JPG,black_bear,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part1/sub104/CA-43_09_02_2016_CA-43_0028536.JPG,True,2048,1476
FL-36_03_08_2016_FL-36_0012965.JPG,part2/sub276/FL-36_03_08_2016_FL-36_0012965.JPG,procyon lotor,54,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part2/sub276/FL-36_03_08_2016_FL-36_0012965.JPG,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part2/sub276/FL-36_03_08_2016_FL-36_0012965.JPG,raccoon,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part2/sub276/FL-36_03_08_2016_FL-36_0012965.JPG,True,2048,1476
FL-08_03_07_2016_FL-08_0018665.JPG,part1/sub160/FL-08_03_07_2016_FL-08_0018665.JPG,lynx rufus,26,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part1/sub160/FL-08_03_07_2016_FL-08_0018665.JPG,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part1/sub160/FL-08_03_07_2016_FL-08_0018665.JPG,bobcat,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part1/sub160/FL-08_03_07_2016_FL-08_0018665.JPG,True,2048,1476
CA-03_07_08_2016_CA-03_0024562.JPG,part0/sub035/CA-03_07_08_2016_CA-03_0024562.JPG,ursus americanus,67,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub035/CA-03_07_08_2016_CA-03_0024562.JPG,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub035/CA-03_07_08_2016_CA-03_0024562.JPG,black_bear,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part0/sub035/CA-03_07_08_2016_CA-03_0024562.JPG,True,2048,1476
2016_Unit074_Ivan090_img1521.jpg,part0/sub027/2016_Unit074_Ivan090_img1521.jpg,odocoileus hemionus,46,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub027/2016_Unit074_Ivan090_img1521.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub027/2016_Unit074_Ivan090_img1521.jpg,mule_deer,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part0/sub027/2016_Unit074_Ivan090_img1521.jpg,True,2048,1476
CA-29_09_18_2015_CA-29_0027245.jpg,part0/sub077/CA-29_09_18_2015_CA-29_0027245.jpg,lynx rufus,26,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub077/CA-29_09_18_2015_CA-29_0027245.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub077/CA-29_09_18_2015_CA-29_0027245.jpg,bobcat,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part0/sub077/CA-29_09_18_2015_CA-29_0027245.jpg,True,2048,1476
2010_Unit170_Ivan045_img0467.jpg,part0/sub005/2010_Unit170_Ivan045_img0467.jpg,odocoileus hemionus,46,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub005/2010_Unit170_Ivan045_img0467.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub005/2010_Unit170_Ivan045_img0467.jpg,mule_deer,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part0/sub005/2010_Unit170_Ivan045_img0467.jpg,True,2048,1476
2010_Unit177_Ivan031_img0627.jpg,part0/sub007/2010_Unit177_Ivan031_img0627.jpg,odocoileus hemionus,46,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub007/2010_Unit177_Ivan031_img0627.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub007/2010_Unit177_Ivan031_img0627.jpg,mule_deer,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part0/sub007/2010_Unit177_Ivan031_img0627.jpg,True,2048,1476
CA-09_11_01_2016_CA-09_0011048.JPG,part0/sub042/CA-09_11_01_2016_CA-09_0011048.JPG,lynx rufus,26,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub042/CA-09_11_01_2016_CA-09_0011048.JPG,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub042/CA-09_11_01_2016_CA-09_0011048.JPG,bobcat,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part0/sub042/CA-09_11_01_2016_CA-09_0011048.JPG,True,2048,1476
CA-24_0018000.JPG,part3/sub311/CA-24_0018000.JPG,empty,16,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part3/sub311/CA-24_0018000.JPG,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part3/sub311/CA-24_0018000.JPG,empty,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part3/sub311/CA-24_0018000.JPG,True,2048,1476
2016_Unit070_Ivan053_img1694.jpg,part0/sub027/2016_Unit070_Ivan053_img1694.jpg,cervus elaphus,10,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub027/2016_Unit070_Ivan053_img1694.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub027/2016_Unit070_Ivan053_img1694.jpg,red_deer,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part0/sub027/2016_Unit070_Ivan053_img1694.jpg,True,2048,1476
2016_Unit028_SWTB016_img0473.jpg,part0/sub025/2016_Unit028_SWTB016_img0473.jpg,cervus elaphus,10,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub025/2016_Unit028_SWTB016_img0473.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub025/2016_Unit028_SWTB016_img0473.jpg,red_deer,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part0/sub025/2016_Unit028_SWTB016_img0473.jpg,True,2048,1476
2014_Unit22_Ivan089_img0227.jpg,part0/sub014/2014_Unit22_Ivan089_img0227.jpg,odocoileus hemionus,46,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub014/2014_Unit22_Ivan089_img0227.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub014/2014_Unit22_Ivan089_img0227.jpg,mule_deer,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part0/sub014/2014_Unit22_Ivan089_img0227.jpg,True,2048,1476
2015_Unit006_Ivan130_img0191.jpg,part0/sub018/2015_Unit006_Ivan130_img0191.jpg,cervus elaphus,10,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub018/2015_Unit006_Ivan130_img0191.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub018/2015_Unit006_Ivan130_img0191.jpg,red_deer,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part0/sub018/2015_Unit006_Ivan130_img0191.jpg,True,2048,1476
FL-04_05_02_2016_FL-04_0018519.JPG,part1/sub128/FL-04_05_02_2016_FL-04_0018519.JPG,procyon lotor,54,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part1/sub128/FL-04_05_02_2016_FL-04_0018519.JPG,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part1/sub128/FL-04_05_02_2016_FL-04_0018519.JPG,raccoon,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part1/sub128/FL-04_05_02_2016_FL-04_0018519.JPG,True,2048,1476
CA-43_08_12_2015_CA-43_0004568.jpg,part1/sub104/CA-43_08_12_2015_CA-43_0004568.jpg,sus scrofa,62,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part1/sub104/CA-43_08_12_2015_CA-43_0004568.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part1/sub104/CA-43_08_12_2015_CA-43_0004568.jpg,wild_boar,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part1/sub104/CA-43_08_12_2015_CA-43_0004568.jpg,True,2048,1476
2016_Unit028_SWTB009_img0621.jpg,part0/sub025/2016_Unit028_SWTB009_img0621.jpg,cervus elaphus,10,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub025/2016_Unit028_SWTB009_img0621.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub025/2016_Unit028_SWTB009_img0621.jpg,red_deer,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part0/sub025/2016_Unit028_SWTB009_img0621.jpg,True,2048,1476
CA-24_0018189.JPG,part3/sub311/CA-24_0018189.JPG,empty,16,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part3/sub311/CA-24_0018189.JPG,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part3/sub311/CA-24_0018189.JPG,empty,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part3/sub311/CA-24_0018189.JPG,True,2048,1476
2016_Unit028_SWTB016_img0032.jpg,part0/sub025/2016_Unit028_SWTB016_img0032.jpg,odocoileus hemionus,46,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub025/2016_Unit028_SWTB016_img0032.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub025/2016_Unit028_SWTB016_img0032.jpg,mule_deer,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part0/sub025/2016_Unit028_SWTB016_img0032.jpg,True,2048,1476
CA-09_08_13_2015_CA-09_0003284.jpg,part0/sub042/CA-09_08_13_2015_CA-09_0003284.jpg,lynx rufus,26,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub042/CA-09_08_13_2015_CA-09_0003284.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub042/CA-09_08_13_2015_CA-09_0003284.jpg,bobcat,True,True,2048,1536,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/processed/cropped_images/part0/sub042/CA-09_08_13_2015_CA-09_0003284.jpg,True,2048,1476
