image_id,file_name,label,category_id,image_url,local_path,readable_label
2015_Unit160_Ivan079_img0391.jpg,part0/sub022/2015_Unit160_Ivan079_img0391.jpg,cervus elaphus,10,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub022/2015_Unit160_Ivan079_img0391.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub022/2015_Unit160_Ivan079_img0391.jpg,red_deer
FL-39_12_07_2015_FL-39_0001410.jpg,part2/sub283/FL-39_12_07_2015_FL-39_0001410.jpg,sus scrofa,62,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part2/sub283/FL-39_12_07_2015_FL-39_0001410.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part2/sub283/FL-39_12_07_2015_FL-39_0001410.jpg,wild_boar
CA-18_11_08_2016_CA-18_0041596.JPG,part0/sub058/CA-18_11_08_2016_CA-18_0041596.JPG,sus scrofa,62,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub058/CA-18_11_08_2016_CA-18_0041596.JPG,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub058/CA-18_11_08_2016_CA-18_0041596.JPG,wild_boar
FL-08_01_21_2016_FL-08_0014634.jpg,part1/sub160/FL-08_01_21_2016_FL-08_0014634.jpg,procyon lotor,54,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part1/sub160/FL-08_01_21_2016_FL-08_0014634.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part1/sub160/FL-08_01_21_2016_FL-08_0014634.jpg,raccoon
FL-16_11_02_2015_FL-16_0096926.jpg,part1/sub198/FL-16_11_02_2015_FL-16_0096926.jpg,procyon lotor,54,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part1/sub198/FL-16_11_02_2015_FL-16_0096926.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part1/sub198/FL-16_11_02_2015_FL-16_0096926.jpg,raccoon
FL-15_03_07_2016_FL-15_0013619.JPG,part1/sub188/FL-15_03_07_2016_FL-15_0013619.JPG,procyon lotor,54,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part1/sub188/FL-15_03_07_2016_FL-15_0013619.JPG,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part1/sub188/FL-15_03_07_2016_FL-15_0013619.JPG,raccoon
CA-22_12_08_2015_CA-22_0012890.jpg,part0/sub063/CA-22_12_08_2015_CA-22_0012890.jpg,canis latrans,6,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub063/CA-22_12_08_2015_CA-22_0012890.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub063/CA-22_12_08_2015_CA-22_0012890.jpg,coyote
FL-25_09_03_2015_FL-25_0010125.jpg,part2/sub238/FL-25_09_03_2015_FL-25_0010125.jpg,procyon lotor,54,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part2/sub238/FL-25_09_03_2015_FL-25_0010125.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part2/sub238/FL-25_09_03_2015_FL-25_0010125.jpg,raccoon
FL-16_12_06_2015_FL-16_0098994.jpg,part1/sub199/FL-16_12_06_2015_FL-16_0098994.jpg,sus scrofa,62,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part1/sub199/FL-16_12_06_2015_FL-16_0098994.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part1/sub199/FL-16_12_06_2015_FL-16_0098994.jpg,wild_boar
FL-29_07_28_2015_FL-29_0030786.jpg,part2/sub255/FL-29_07_28_2015_FL-29_0030786.jpg,sus scrofa,62,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part2/sub255/FL-29_07_28_2015_FL-29_0030786.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part2/sub255/FL-29_07_28_2015_FL-29_0030786.jpg,wild_boar
2010_Unit181_Ivan116_img0198.jpg,part0/sub008/2010_Unit181_Ivan116_img0198.jpg,odocoileus hemionus,46,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub008/2010_Unit181_Ivan116_img0198.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub008/2010_Unit181_Ivan116_img0198.jpg,mule_deer
CA-42_10_06_2016_CA-42_0021511.JPG,part1/sub101/CA-42_10_06_2016_CA-42_0021511.JPG,ursus americanus,67,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part1/sub101/CA-42_10_06_2016_CA-42_0021511.JPG,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part1/sub101/CA-42_10_06_2016_CA-42_0021511.JPG,black_bear
CA-18_08_03_2015_CA-18_0011743.jpg,part0/sub057/CA-18_08_03_2015_CA-18_0011743.jpg,lynx rufus,26,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub057/CA-18_08_03_2015_CA-18_0011743.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub057/CA-18_08_03_2015_CA-18_0011743.jpg,bobcat
2015_Unit088_Ivan112_img1303.jpg,part0/sub021/2015_Unit088_Ivan112_img1303.jpg,canis latrans,6,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub021/2015_Unit088_Ivan112_img1303.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub021/2015_Unit088_Ivan112_img1303.jpg,coyote
CA-22_0001224.jpg,part3/sub317/CA-22_0001224.jpg,empty,16,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part3/sub317/CA-22_0001224.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part3/sub317/CA-22_0001224.jpg,empty
2014_Unit74_Ivan028_img0819.jpg,part0/sub016/2014_Unit74_Ivan028_img0819.jpg,odocoileus hemionus,46,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub016/2014_Unit74_Ivan028_img0819.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub016/2014_Unit74_Ivan028_img0819.jpg,mule_deer
2015_Unit064_Ivan111_img0227.jpg,part0/sub020/2015_Unit064_Ivan111_img0227.jpg,canis latrans,6,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub020/2015_Unit064_Ivan111_img0227.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub020/2015_Unit064_Ivan111_img0227.jpg,coyote
2015_Unit120_SWTB003_img0170.jpg,part0/sub022/2015_Unit120_SWTB003_img0170.jpg,odocoileus hemionus,46,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub022/2015_Unit120_SWTB003_img0170.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub022/2015_Unit120_SWTB003_img0170.jpg,mule_deer
FL-17_0019952.jpg,part3/sub306/FL-17_0019952.jpg,empty,16,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part3/sub306/FL-17_0019952.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part3/sub306/FL-17_0019952.jpg,empty
2010_Unit182_Ivan091_img0329.jpg,part0/sub009/2010_Unit182_Ivan091_img0329.jpg,odocoileus hemionus,46,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub009/2010_Unit182_Ivan091_img0329.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub009/2010_Unit182_Ivan091_img0329.jpg,mule_deer
CA-19_0002995.jpg,part3/sub328/CA-19_0002995.jpg,empty,16,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part3/sub328/CA-19_0002995.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part3/sub328/CA-19_0002995.jpg,empty
CA-10_07_08_2016_CA-10_0022072.JPG,part0/sub043/CA-10_07_08_2016_CA-10_0022072.JPG,canis latrans,6,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub043/CA-10_07_08_2016_CA-10_0022072.JPG,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub043/CA-10_07_08_2016_CA-10_0022072.JPG,coyote
CA-14_08_12_2015_CA-14_0004699.jpg,part0/sub049/CA-14_08_12_2015_CA-14_0004699.jpg,lynx rufus,26,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub049/CA-14_08_12_2015_CA-14_0004699.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub049/CA-14_08_12_2015_CA-14_0004699.jpg,bobcat
2010_Unit182_Ivan096_img1319.jpg,part0/sub009/2010_Unit182_Ivan096_img1319.jpg,cervus elaphus,10,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub009/2010_Unit182_Ivan096_img1319.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub009/2010_Unit182_Ivan096_img1319.jpg,red_deer
CA-01_07_08_2016_CA-01_0010190.JPG,part0/sub033/CA-01_07_08_2016_CA-01_0010190.JPG,lynx rufus,26,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub033/CA-01_07_08_2016_CA-01_0010190.JPG,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub033/CA-01_07_08_2016_CA-01_0010190.JPG,bobcat
2010_Unit154_Ivan094_img0687.jpg,part0/sub001/2010_Unit154_Ivan094_img0687.jpg,cervus elaphus,10,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub001/2010_Unit154_Ivan094_img0687.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub001/2010_Unit154_Ivan094_img0687.jpg,red_deer
2016_Unit006_SWTB026_img1597.jpg,part0/sub024/2016_Unit006_SWTB026_img1597.jpg,ursus americanus,67,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub024/2016_Unit006_SWTB026_img1597.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub024/2016_Unit006_SWTB026_img1597.jpg,black_bear
FL-11_06_29_2015_FL-11_0010609.jpg,part1/sub171/FL-11_06_29_2015_FL-11_0010609.jpg,procyon lotor,54,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part1/sub171/FL-11_06_29_2015_FL-11_0010609.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part1/sub171/FL-11_06_29_2015_FL-11_0010609.jpg,raccoon
FL-10_0005849.jpg,part3/sub304/FL-10_0005849.jpg,empty,16,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part3/sub304/FL-10_0005849.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part3/sub304/FL-10_0005849.jpg,empty
2010_Unit154_Ivan111_img2647.jpg,part0/sub001/2010_Unit154_Ivan111_img2647.jpg,cervus elaphus,10,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub001/2010_Unit154_Ivan111_img2647.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub001/2010_Unit154_Ivan111_img2647.jpg,red_deer
CA-02_03_18_2016_CA-02_0013322.JPG,part0/sub033/CA-02_03_18_2016_CA-02_0013322.JPG,sus scrofa,62,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub033/CA-02_03_18_2016_CA-02_0013322.JPG,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub033/CA-02_03_18_2016_CA-02_0013322.JPG,wild_boar
CA-29_07_07_2016_CA-29_0040029.JPG,part0/sub075/CA-29_07_07_2016_CA-29_0040029.JPG,sus scrofa,62,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub075/CA-29_07_07_2016_CA-29_0040029.JPG,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub075/CA-29_07_07_2016_CA-29_0040029.JPG,wild_boar
CA-39_09_06_2016_CA-39_0020599.JPG,part0/sub097/CA-39_09_06_2016_CA-39_0020599.JPG,ursus americanus,67,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub097/CA-39_09_06_2016_CA-39_0020599.JPG,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub097/CA-39_09_06_2016_CA-39_0020599.JPG,black_bear
FL-17_07_28_2015_FL-17_0046943.jpg,part2/sub205/FL-17_07_28_2015_FL-17_0046943.jpg,sus scrofa,62,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part2/sub205/FL-17_07_28_2015_FL-17_0046943.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part2/sub205/FL-17_07_28_2015_FL-17_0046943.jpg,wild_boar
2015_Unit006_Ivan137_img0833.jpg,part0/sub018/2015_Unit006_Ivan137_img0833.jpg,odocoileus hemionus,46,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub018/2015_Unit006_Ivan137_img0833.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub018/2015_Unit006_Ivan137_img0833.jpg,mule_deer
CA-39_10_16_2015_CA-39_0010114.jpg,part0/sub097/CA-39_10_16_2015_CA-39_0010114.jpg,ursus americanus,67,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub097/CA-39_10_16_2015_CA-39_0010114.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub097/CA-39_10_16_2015_CA-39_0010114.jpg,black_bear
2014_Unit1_Ivan077_img2470.jpg,part0/sub013/2014_Unit1_Ivan077_img2470.jpg,cervus elaphus,10,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub013/2014_Unit1_Ivan077_img2470.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub013/2014_Unit1_Ivan077_img2470.jpg,red_deer
CA-22_08_10_2016_CA-22_0020151.JPG,part0/sub063/CA-22_08_10_2016_CA-22_0020151.JPG,lynx rufus,26,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub063/CA-22_08_10_2016_CA-22_0020151.JPG,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub063/CA-22_08_10_2016_CA-22_0020151.JPG,bobcat
FL-40_11_03_2015_FL-40_0001611.jpg,part2/sub285/FL-40_11_03_2015_FL-40_0001611.jpg,procyon lotor,54,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part2/sub285/FL-40_11_03_2015_FL-40_0001611.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part2/sub285/FL-40_11_03_2015_FL-40_0001611.jpg,raccoon
CA-04_05_04_2016_CA-04_0015398.JPG,part0/sub036/CA-04_05_04_2016_CA-04_0015398.JPG,lynx rufus,26,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub036/CA-04_05_04_2016_CA-04_0015398.JPG,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub036/CA-04_05_04_2016_CA-04_0015398.JPG,bobcat
CA-44_08_12_2015_CA-44_0001982.jpg,part1/sub106/CA-44_08_12_2015_CA-44_0001982.jpg,sus scrofa,62,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part1/sub106/CA-44_08_12_2015_CA-44_0001982.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part1/sub106/CA-44_08_12_2015_CA-44_0001982.jpg,wild_boar
FL-05_04_04_2016_FL-05_0036199.JPG,part1/sub131/FL-05_04_04_2016_FL-05_0036199.JPG,procyon lotor,54,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part1/sub131/FL-05_04_04_2016_FL-05_0036199.JPG,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part1/sub131/FL-05_04_04_2016_FL-05_0036199.JPG,raccoon
FL-16_06_02_2015_FL-16_0032993.jpg,part1/sub193/FL-16_06_02_2015_FL-16_0032993.jpg,procyon lotor,54,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part1/sub193/FL-16_06_02_2015_FL-16_0032993.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part1/sub193/FL-16_06_02_2015_FL-16_0032993.jpg,raccoon
FL-22_12_06_2015_FL-22_0077943.jpg,part2/sub230/FL-22_12_06_2015_FL-22_0077943.jpg,lynx rufus,26,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part2/sub230/FL-22_12_06_2015_FL-22_0077943.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part2/sub230/FL-22_12_06_2015_FL-22_0077943.jpg,bobcat
2014_Unit37_Ivan018_img0383.jpg,part0/sub015/2014_Unit37_Ivan018_img0383.jpg,cervus elaphus,10,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub015/2014_Unit37_Ivan018_img0383.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub015/2014_Unit37_Ivan018_img0383.jpg,red_deer
CA-29_09_06_2016_CA-29_0046742.JPG,part0/sub077/CA-29_09_06_2016_CA-29_0046742.JPG,canis latrans,6,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub077/CA-29_09_06_2016_CA-29_0046742.JPG,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub077/CA-29_09_06_2016_CA-29_0046742.JPG,coyote
CA-08_08_04_2015_CA-08_0003621.jpg,part0/sub041/CA-08_08_04_2015_CA-08_0003621.jpg,sus scrofa,62,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub041/CA-08_08_04_2015_CA-08_0003621.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub041/CA-08_08_04_2015_CA-08_0003621.jpg,wild_boar
FL-05_06_29_2015_FL-05_0020455.jpg,part1/sub134/FL-05_06_29_2015_FL-05_0020455.jpg,lynx rufus,26,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part1/sub134/FL-05_06_29_2015_FL-05_0020455.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part1/sub134/FL-05_06_29_2015_FL-05_0020455.jpg,bobcat
CA-08_08_04_2015_CA-08_0001855.jpg,part0/sub041/CA-08_08_04_2015_CA-08_0001855.jpg,canis latrans,6,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub041/CA-08_08_04_2015_CA-08_0001855.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub041/CA-08_08_04_2015_CA-08_0001855.jpg,coyote
FL-09_0048968.JPG,part3/sub323/FL-09_0048968.JPG,empty,16,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part3/sub323/FL-09_0048968.JPG,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part3/sub323/FL-09_0048968.JPG,empty
CA-04_05_04_2016_CA-04_0013349.JPG,part0/sub036/CA-04_05_04_2016_CA-04_0013349.JPG,ursus americanus,67,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub036/CA-04_05_04_2016_CA-04_0013349.JPG,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub036/CA-04_05_04_2016_CA-04_0013349.JPG,black_bear
FL-16_06_02_2015_FL-16_0019875.jpg,part1/sub193/FL-16_06_02_2015_FL-16_0019875.jpg,sus scrofa,62,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part1/sub193/FL-16_06_02_2015_FL-16_0019875.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part1/sub193/FL-16_06_02_2015_FL-16_0019875.jpg,wild_boar
CA-09_0006177.jpg,part3/sub324/CA-09_0006177.jpg,empty,16,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part3/sub324/CA-09_0006177.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part3/sub324/CA-09_0006177.jpg,empty
FL-26_09_03_2015_FL-26_0016458.jpg,part2/sub240/FL-26_09_03_2015_FL-26_0016458.jpg,sus scrofa,62,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part2/sub240/FL-26_09_03_2015_FL-26_0016458.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part2/sub240/FL-26_09_03_2015_FL-26_0016458.jpg,wild_boar
FL-29_03_07_2016_FL-29_0054547.JPG,part2/sub251/FL-29_03_07_2016_FL-29_0054547.JPG,procyon lotor,54,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part2/sub251/FL-29_03_07_2016_FL-29_0054547.JPG,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part2/sub251/FL-29_03_07_2016_FL-29_0054547.JPG,raccoon
FL-35_11_03_2015_FL-35_0001271.jpg,part2/sub275/FL-35_11_03_2015_FL-35_0001271.jpg,canis latrans,6,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part2/sub275/FL-35_11_03_2015_FL-35_0001271.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part2/sub275/FL-35_11_03_2015_FL-35_0001271.jpg,coyote
CA-04_05_04_2016_CA-04_0015403.JPG,part0/sub036/CA-04_05_04_2016_CA-04_0015403.JPG,lynx rufus,26,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub036/CA-04_05_04_2016_CA-04_0015403.JPG,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub036/CA-04_05_04_2016_CA-04_0015403.JPG,bobcat
2010_Unit170_Ivan045_img0074.jpg,part0/sub005/2010_Unit170_Ivan045_img0074.jpg,ursus americanus,67,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub005/2010_Unit170_Ivan045_img0074.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub005/2010_Unit170_Ivan045_img0074.jpg,black_bear
2014_Unit170_Ivan112_img2011.jpg,part0/sub012/2014_Unit170_Ivan112_img2011.jpg,cervus elaphus,10,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub012/2014_Unit170_Ivan112_img2011.jpg,/Users/mihnea/Desktop/Proiecte personale/wildlife-camera-trap-classification/data/raw/images/part0/sub012/2014_Unit170_Ivan112_img2011.jpg,red_deer
